,Dummy_application_id,ever60_24m_StrictFlag,NATURE_OF_ORGANISATION,OCCUPATION_TYPE,Max_dependent,LTV,Doc_form_16,income_max,income_sum,income_min,edu_max,edu_min,age_max,age_min,cnt_coapplicant,REQUESTED_TENURE,PROPERTY_INSURANCE_AMT,Organization_type,SALARIED_SELF,CHANNEL_CODE,City_tier,FOIR2,Loan_sub_type_1,SAL_FLAG,emi_income_max,emi_income_sum,All_No_of_TL,All_open_TL,All_Vin_bureau,All_min_Vin_bureau,All_Delq_TL_24_M,No_of_enq_All,Latest_Bureau_prd,Bureau_TL
9117,10111123,0,Self Employed Professional,SELF-EMPLOYED,2,0.751804753,0,40116.8333,63319.3333,23202.5,4,4,59,56,1,120.0,4023.0,1.Others,SELF_EMP,UBL Sales,2,42.82420327,Resale Ready,NONSAL,0.675925734,0.428242033,1,1,56,56,1,1,AL,13.>36 Others
9118,10111129,0,Public Ltd. Co.,SERVICES,0,,1,25000.0,25000.0,0.0,3,3,55,27,1,240.0,0.0,4.Public Ltd. Co.,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.6378,0.6378,4,2,42,4,1,5,BL_PSL,5.<6 Others
9119,10111411,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.629359259,0,20529.0,38529.0,18000.0,3,3,54,25,1,240.0,19562.0,3.Private Ltd Co,SALARIED,DSA,3,44.45482623,Builder Ready,SAL,0.834331921,0.444548262,1,1,11,11,0,1,CC,9.<36 CC
9120,10112821,0,Private Ltd. Co.,SALARIED,2,0.408080859,0,31095.75,41310.75,10215.0,2,2,51,24,1,180.0,15577.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,29.92441435,Builder UNC,SAL,0.397546288,0.299244143,1,1,16,16,1,4,TWL,8.<36 TWL GL
9121,10112905,0,Private Ltd. Co.,SALARIED,0,0.414269932,0,32708.0,32708.0,0.0,2,2,51,29,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,1,58.23651706,Builder Ready,SAL,0.582365171,0.582365171,1,1,48,48,1,7,CC,11.>36 CC
9122,10113425,0,Proprietor-Proprietorship Firm (Staff Less than 25),TRADING,0,0.797943208,0,83577.0833,83577.0833,0.0,2,2,50,34,1,240.0,39720.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,11.0736097,Builder Ready,NONSAL,0.110736097,0.110736097,2,2,115,9,0,2,CC,9.<36 CC
9123,10114487,0,Government,SERVICES,0,0.6,0,42156.0,42156.0,0.0,3,3,55,31,1,60.0,0.0,2.Govt,SALARIED,DSA,2,,Self Construction,SAL,0.597139197,0.597139197,7,3,167,22,3,13,TWL,8.<36 TWL GL
9124,10116233,0,Private Ltd. Co.,SALARIED,1,0.849674337,0,18000.0,34000.0,16000.0,4,1,26,25,1,300.0,19903.0,3.Private Ltd Co,SALARIED,Open Market sales,2,66.90882353,Resale Ready,SAL,1.160222222,0.614235294,7,2,44,2,1,3,GL,5.<6 Others
9125,10117621,0,Others,SALARIED,4,0.817107456,1,41000.0,41000.0,0.0,3,2,29,26,1,180.0,4008.0,1.Others,SALARIED,CROSS SALES,2,39.82195122,Builder Ready,SAL,0.291317073,0.291317073,7,6,60,2,2,9,CL,4.<6 BL CL Oth
9126,10117723,0,Government,SALARIED,2,0.594282998,0,15514.0,24405.0,8891.0,3,3,55,32,1,300.0,0.0,2.Govt,SALARIED,CROSS SALES,2,57.77094858,Others+P_Cons,SAL,0.908792059,0.577709486,2,-999,22,22,0,9,TWL,8.<36 TWL GL
9127,10117743,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.797134518,0,14833.3333,14833.3333,0.0,3,3,44,35,1,240.0,12606.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,60.00000013,Builder UNC,NONSAL,0.600000001,0.600000001,3,2,53,8,0,4,CL,10.<36 Others
9128,10117757,0,Private Ltd. Co.,SALARIED,0,0.124400346,1,20000.0,20000.0,0.0,3,3,60,19,2,240.0,23002.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,36.485,Self Construction,SAL,0.36485,0.36485,2,-999,3,1,0,-11111,GL,5.<6 Others
9129,10117807,0,Private Ltd. Co.,SALARIED,1,0.656879693,1,13852.0,13852.0,0.0,2,2,37,36,1,240.0,14997.0,3.Private Ltd Co,SALARIED,DSA,1,44.48455097,Builder Ready,SAL,0.44484551,0.44484551,1,-999,39,39,0,-11111,GL,12.>36 PL TWL GL
9130,10119875,0,Government,GOVERNMENT SERVICE,0,0.75817801,0,41564.0,41564.0,0.0,3,3,38,30,1,240.0,0.0,2.Govt,SALARIED,CROSS SALES,1,75.25502839,Builder Ready,SAL,0.415720335,0.415720335,1,1,8,8,0,4,CC,9.<36 CC
9131,10121087,0,Private Ltd. Co.,SALARIED,2,0.849721249,0,22758.0,32190.0,9432.0,3,3,41,40,1,216.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,1,62.40447344,Builder UNC,SAL,0.812373671,0.574339857,1,1,3,3,0,3,CL,4.<6 BL CL Oth
9132,10121101,0,Private Ltd. Co.,SALARIED,3,0.311253042,0,12756.0,12756.0,0.0,1,1,49,27,1,240.0,14725.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,37.69990593,Self Construction,SAL,0.376999059,0.376999059,9,6,36,4,0,19,TWL,5.<6 Others
9133,10121269,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.587836667,0,32222.3334,32222.3334,0.0,3,3,47,41,1,216.0,10189.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Builder UNC,NONSAL,0.545460187,0.545460187,4,2,27,11,0,5,BL_PSL,8.<36 TWL GL
9134,10121313,1,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.744642436,0,30313.25,30313.25,0.0,1,1,38,28,1,240.0,14007.0,3.Private Ltd Co,SELF_EMP,UBL Sales,1,48.69817654,Builder UNC,NONSAL,0.486981765,0.486981765,2,1,44,11,0,5,CC,9.<36 CC
9135,10121353,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,1,0.567247863,1,22175.0,22175.0,0.0,3,3,25,19,1,240.0,28256.0,3.Private Ltd Co,SELF_EMP,DSA,1,48.7621195,Builder Ready,NONSAL,0.487621195,0.487621195,2,2,20,20,1,2,AL,7.<36 AL HL LAS
9136,10121393,0,Private Ltd. Co.,SALARIED,0,0.631113916,1,16642.0,16642.0,0.0,3,1,38,31,1,240.0,14635.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,57.78752554,Self Construction,SAL,0.577875255,0.577875255,6,3,23,10,0,1,GL,8.<36 TWL GL
9137,10121457,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.637420322,0,58916.6667,58916.6667,0.0,2,2,28,23,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,30.82998584,Resale Ready,NONSAL,0.308299858,0.308299858,1,1,18,18,0,6,AL,7.<36 AL HL LAS
9138,10121487,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,2,0.51485755,1,31811.25,31811.25,0.0,3,2,37,35,1,180.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,3,24.62650792,Resale Ready,NONSAL,0.246265079,0.246265079,2,1,73,48,0,8,AL,13.>36 Others
9139,10121501,0,Private Ltd. Co.,SALARIED,2,0.712370464,1,13195.0,24624.0,0.0,2,2,61,25,3,240.0,23691.0,3.Private Ltd Co,SALARIED,DSA,1,57.0865822,Builder Ready,SAL,1.065327776,0.570865822,4,2,33,9,0,6,CL,10.<36 Others
9140,10121537,0,Partner-Partnership Firm (Staff More than 25),SALARIED,0,0.540942654,0,16000.0,16000.0,0.0,1,1,36,28,1,240.0,12733.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,77.21875,Builder Ready,SAL,0.6176875,0.6176875,4,4,22,2,1,6,Others,4.<6 BL CL Oth
9141,10121833,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,0,0.763125141,0,38866.25,77456.25,38590.0,3,3,32,28,1,360.0,27321.0,3.Private Ltd Co,SELF_EMP,UBL Sales,3,34.77188736,Builder UNC,NONSAL,0.692966263,0.347718874,1,1,12,12,0,1,CC,9.<36 CC
9142,10121855,0,,,0,0.552147122,0,18992.0,18992.0,0.0,3,3,32,27,1,240.0,19417.0,1.Others,OTHERS,CROSS SALES,2,52.26937658,Builder Ready,NONSAL,0.522693766,0.522693766,1,1,4,4,0,1,CL,4.<6 BL CL Oth
9143,10122071,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,1,0.649573113,0,27322.0,27322.0,0.0,3,2,30,27,1,240.0,10868.0,3.Private Ltd Co,SELF_EMP,DSA,3,21.83222312,Self Construction,NONSAL,0.218322231,0.218322231,4,2,13,3,0,3,GL,5.<6 Others
9144,10123291,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.792515745,0,62796.4167,62796.4167,0.0,3,3,26,24,1,300.0,14189.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,40.11216137,Resale Ready,NONSAL,0.401121614,0.401121614,5,1,57,6,1,23,PL,6.<36 PL
9145,10123305,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.749797504,1,40839.0833,40839.0833,0.0,2,2,34,31,1,240.0,11774.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.438599463,0.438599463,4,2,105,14,1,11,HL,7.<36 AL HL LAS
9146,10123323,0,Partner-Partnership Firm (Staff More than 10 & Less than 25),SALARIED,1,0.58753293,0,26000.0,26000.0,0.0,3,3,40,33,1,216.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,3,59.41538462,Builder Ready,SAL,0.594153846,0.594153846,1,-999,58,58,0,3,CC,11.>36 CC
9147,10123441,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,,0,39624.0833,39624.0833,0.0,3,3,44,36,1,336.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.599029631,0.599029631,6,4,93,12,2,14,CL,10.<36 Others
9148,10123569,0,Proprietor-Proprietorship Firm (Staff More than 25),SELF-EMPLOYED,0,0.294001836,1,26953.8333,50094.5,0.0,3,2,46,24,2,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,64.56796654,Resale Ready,NONSAL,0.291943632,0.157083113,4,4,15,5,0,8,CC,2.<6 CC
9149,10123837,0,Private Ltd. Co.,SALARIED,3,0.64895109,0,56608.0,56608.0,0.0,3,3,39,38,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,61.0620407,Builder Ready,SAL,0.259468626,0.259468626,8,7,97,4,1,14,HL,5.<6 Others
9150,10125463,0,Government,SERVICES,2,0.553105584,0,43605.0,43605.0,0.0,3,2,54,47,1,132.0,7757.0,2.Govt,SALARIED,CROSS SALES,1,68.60222452,Builder UNC,SAL,0.423896342,0.423896342,4,3,148,4,0,6,CL,4.<6 BL CL Oth
9151,10125809,0,Others,OTHERS,0,0.751061041,0,69894.75,69894.75,0.0,3,3,50,46,1,156.0,10046.0,1.Others,SALARIED,CROSS SALES,3,52.6949449,Builder Ready,SAL,0.410102332,0.410102332,7,4,146,8,0,23,CC,9.<36 CC
9152,10126603,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,,0,78115.1667,78115.1667,0.0,4,3,36,32,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Resale Ready,NONSAL,0.184676044,0.184676044,4,4,61,8,0,17,CC,9.<36 CC
9153,10126893,0,Government,SALARIED,0,0.406763285,0,41090.0,41090.0,0.0,4,3,35,28,1,264.0,24971.0,2.Govt,SALARIED,CROSS SALES,2,57.47140423,Resale Ready,SAL,0.574714042,0.574714042,1,1,14,14,0,4,CC,9.<36 CC
9154,10126969,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,0,0.614223385,0,34800.0,69591.6667,34791.6667,4,3,29,25,1,360.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,,Resale Ready,NONSAL,1.045143678,0.522634415,2,2,104,5,0,4,CC,2.<6 CC
9155,10127301,0,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,1,0.631915033,0,43459.6667,69459.6667,26000.0,4,3,27,24,1,240.0,48252.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,1,54.88364948,Resale Ready,NONSAL,0.87718114,0.548836495,7,5,45,3,0,8,GL,5.<6 Others
9156,10127419,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,1,0.847359623,0,35691.0834,66958.4167,31267.3333,3,3,45,45,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,28.2966667,Resale Ready,NONSAL,0.530860882,0.282966667,2,2,12,12,0,5,AL,7.<36 AL HL LAS
9157,10128813,0,Private Ltd. Co.,SALARIED,2,0.399512488,0,30000.0,30000.0,0.0,3,3,37,34,1,240.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.5946,0.5946,5,4,69,3,0,8,CC,2.<6 CC
9158,10128935,0,Government,SALARIED,2,0.614197037,0,20753.0,20753.0,0.0,3,2,31,25,1,180.0,12227.0,2.Govt,SALARIED,CROSS SALES,1,42.69262275,Builder Ready,SAL,0.426926228,0.426926228,1,-999,24,24,0,3,CL,10.<36 Others
9159,10128971,1,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,0,0.473480615,0,32989.5,60013.25,27023.75,3,2,28,26,1,240.0,30030.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder Ready,NONSAL,0.928265054,0.510270649,9,5,56,3,0,11,CL,4.<6 BL CL Oth
9160,10129049,0,Proprietor-Proprietorship Firm (Staff Less than 25),MANUFACTURING,1,0.760682889,1,22000.0,22000.0,0.0,3,3,51,22,1,156.0,2804.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,51.11363636,Builder Ready,NONSAL,0.511136364,0.511136364,2,-999,115,95,0,2,BL,13.>36 Others
9161,10129365,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,2,0.429265983,0,45764.25,45764.25,0.0,3,3,39,29,1,120.0,7800.0,3.Private Ltd Co,SELF_EMP,DSA,1,56.12678018,Builder Ready,NONSAL,0.293220145,0.293220145,6,2,63,20,1,8,CC,9.<36 CC
9162,10129379,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,2,0.585197935,1,33032.8333,33032.8333,0.0,2,2,35,29,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,2,49.32365278,Builder Ready,NONSAL,0.493236528,0.493236528,3,1,163,60,0,2,GL,12.>36 PL TWL GL
9163,10129441,0,Others,SALARIED,1,0.487065995,1,39800.0,39800.0,0.0,3,3,30,29,1,240.0,0.0,1.Others,SALARIED,DSA,2,60.18844221,Builder Ready,SAL,0.321859296,0.321859296,1,1,13,13,0,3,AL,7.<36 AL HL LAS
9164,10129495,0,Proprietor-Proprietorship Firm (Staff Less than 25),SALARIED,3,0.648409,0,34384.2025,34384.2025,0.0,2,1,63,33,1,228.0,8766.0,3.Private Ltd Co,SALARIED,DSA,2,,Builder Ready,SAL,0.212190467,0.212190467,1,1,3,3,0,2,CL,4.<6 BL CL Oth
9165,10129533,0,Public Ltd. Co.,SALARIED,1,0.618271342,1,10592.0,10592.0,0.0,3,3,33,32,1,300.0,0.0,4.Public Ltd. Co.,SALARIED,DSA,3,62.32061934,Builder Ready,SAL,0.623206193,0.623206193,1,1,12,12,1,1,CC,9.<36 CC
9166,10129535,0,Self Employed Professional,SELF-EMPLOYED,2,0.452053187,1,35000.0,35000.0,0.0,2,1,50,36,1,180.0,13924.0,1.Others,SELF_EMP,CROSS SALES,2,36.86,Builder UNC,NONSAL,0.3686,0.3686,1,-999,29,29,0,2,CL,10.<36 Others
9167,10129549,0,Proprietor-Proprietorship Firm (Staff More than 25),SALARIED,0,0.58087988,0,29000.0,29000.0,0.0,3,2,51,30,1,324.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,2,58.10689655,Builder Ready,SAL,0.581068966,0.581068966,8,2,74,15,0,9,GL,8.<36 TWL GL
9168,10130751,0,Proprietor-Proprietorship Firm (Staff More than 25),SERVICES,2,0.498960499,0,23001.25,23001.25,0.0,3,3,37,32,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,47.96261073,Builder Ready,NONSAL,0.479626107,0.479626107,1,-999,88,88,0,-11111,HL,13.>36 Others
9169,10130791,0,Private Ltd. Co.,SALARIED,3,0.561022606,0,39517.25,67475.25,27958.0,4,3,38,36,1,180.0,7771.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,43.46334397,Resale Ready,SAL,0.742131601,0.43463344,16,8,104,5,0,23,AL,5.<6 Others
9170,10130877,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,3,0.19,0,60000.0,60000.0,0.0,2,1,49,33,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Self Construction,NONSAL,0.04725,0.04725,17,4,50,3,1,5,BL_PSL,5.<6 Others
9171,10130899,0,Public Ltd. Co.,SALARIED,2,0.292050691,1,9600.0,9600.0,0.0,3,1,63,28,1,216.0,0.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,2,54.51041667,Self Construction,SAL,0.545104167,0.545104167,18,2,51,5,0,-11111,BL_PSL,5.<6 Others
9172,10131127,0,Public Ltd. Co.,SALARIED,1,0.628495129,0,34013.0,34013.0,0.0,3,3,40,34,1,240.0,33134.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,1,63.63155264,Builder UNC,SAL,0.636315526,0.636315526,2,1,131,122,0,14,CC,11.>36 CC
9173,10131335,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.750896087,0,0.0,0.0,0.0,2,2,44,41,1,180.0,9346.0,3.Private Ltd Co,SELF_EMP,DSA,2,,Builder UNC,NONSAL,,,3,1,45,3,0,2,CL,4.<6 BL CL Oth
9174,10131377,0,Private Ltd. Co.,SALARIED,3,0.44576523,1,15000.0,15000.0,0.0,3,1,34,32,1,300.0,25026.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,59.24,Self Construction,SAL,0.5924,0.5924,14,3,81,5,0,1,BL_PSL,5.<6 Others
9175,10131933,0,Private Ltd. Co.,SALARIED,0,0.727906124,0,30000.0,30000.0,0.0,2,2,59,29,1,300.0,0.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,95.50333333,Resale Ready,SAL,0.5804,0.5804,1,1,45,45,0,2,HL,13.>36 Others
9176,10132043,0,Self Employed Professional,SELF-EMPLOYED,3,0.762780262,1,26276.75,26276.75,0.0,3,3,37,34,1,240.0,10868.0,1.Others,SELF_EMP,CROSS SALES,2,44.24063098,Builder UNC,NONSAL,0.44240631,0.44240631,3,1,66,24,1,6,CL,10.<36 Others
9177,10133081,0,Private Ltd. Co.,SERV-PRIVATE SECTOR,0,0.814184364,0,34370.0,34370.0,0.0,3,3,33,27,1,300.0,15094.0,3.Private Ltd Co,SALARIED,UBL Sales,1,58.73727088,Builder UNC,SAL,0.587372709,0.587372709,2,1,63,52,0,3,CC,11.>36 CC
9178,10133193,0,Private Ltd. Co.,SALARIED,0,0.699721511,0,27869.0,44369.0,16500.0,2,2,34,32,1,240.0,16608.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,37.17685772,Builder Ready,SAL,0.591876278,0.371768577,1,1,17,17,1,1,PL,6.<36 PL
9179,10133243,0,Government,SALARIED,1,0.460400475,0,46591.0,89624.0,43033.0,4,4,45,41,1,240.0,22641.0,2.Govt,SALARIED,CROSS SALES,2,42.57788092,Builder Ready,SAL,0.240153678,0.124843792,7,7,82,26,0,10,HL,7.<36 AL HL LAS
9180,10133275,0,Others,SALARIED,3,0.47905478,0,12586.0,12586.0,0.0,3,1,64,36,1,240.0,16060.0,1.Others,SALARIED,DSA,1,67.92467821,Others+P_Cons,SAL,0.679246782,0.679246782,2,1,78,46,0,1,Others,13.>36 Others
9181,10133403,0,Private Ltd. Co.,SALARIED,3,0.812864,0,41500.0,41500.0,0.0,3,3,53,44,1,84.0,4079.0,3.Private Ltd Co,SALARIED,UBL Sales,1,,Builder Ready,SAL,0.324674699,0.324674699,2,1,111,108,0,1,CC,11.>36 CC
9182,10133747,0,Private Ltd. Co.,SALARIED,1,0.666666667,0,40000.0,40000.0,0.0,3,2,30,26,1,240.0,0.0,3.Private Ltd Co,SALARIED,DSA,1,,Builder Ready,SAL,0.48085,0.48085,6,4,49,4,1,4,AL,5.<6 Others
9183,10133885,0,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,2,0.458747966,0,776024.9492,776024.9492,0.0,3,3,41,39,1,240.0,26717.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,,Resale Ready,NONSAL,0.03400535,0.03400535,3,3,36,35,0,3,AL,7.<36 AL HL LAS
9184,10133975,0,Private Ltd. Co.,SALARIED,2,0.826004274,0,18000.0,18000.0,0.0,4,1,54,25,1,300.0,20648.0,3.Private Ltd Co,SALARIED,DSA,3,48.41111111,Builder UNC,SAL,0.484111111,0.484111111,1,-999,71,71,0,2,Others,13.>36 Others
9185,10133983,0,Private Ltd. Co.,SALARIED,0,0.042251715,1,32320.0,32320.0,0.0,4,2,61,28,2,240.0,25946.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,47.80631188,Self Construction,SAL,0.296936881,0.296936881,5,3,58,14,1,7,HL,7.<36 AL HL LAS
9186,10133991,0,Partner-Partnership Firm (Staff More than 25),SALARIED,5,0.532995413,1,44000.0,44000.0,0.0,3,3,33,29,1,180.0,10416.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,52.74090909,Resale Ready,SAL,0.367863636,0.367863636,2,2,146,42,1,3,AL,13.>36 Others
9187,10137177,0,Proprietor-Proprietorship Firm (Staff Less than 25),SAL(RETIRAL AGE 58),3,0.598121693,0,15000.0,24500.0,9500.0,2,2,28,24,1,360.0,16075.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,57.82040816,Resale Ready,SAL,0.9444,0.578204082,1,1,24,24,0,-11111,Others,10.<36 Others
9188,10137363,0,Partner-Partnership Firm (Staff More than 25),SALARIED,1,0.407426557,1,22000.0,22000.0,0.0,3,3,28,28,1,240.0,0.0,3.Private Ltd Co,SALARIED,UBL Sales,2,59.15,Builder UNC,SAL,0.5915,0.5915,1,1,27,27,0,1,CC,9.<36 CC
9189,10138305,0,Public Ltd. Co.,SALARIED,2,0.537013846,1,16545.0,16545.0,0.0,3,3,49,43,1,108.0,6038.0,4.Public Ltd. Co.,SALARIED,CROSS SALES,2,,Builder Ready,SAL,0.599758235,0.599758235,2,2,20,10,0,2,CL,10.<36 Others
9190,10138521,1,Private Ltd. Co.,SERVICES,0,0.846160465,0,16319.0,16319.0,0.0,4,3,44,42,1,216.0,4760.0,3.Private Ltd Co,SALARIED,DSA,2,22.00502482,Builder Ready,SAL,0.220050248,0.220050248,1,-999,44,44,0,2,TWL,12.>36 PL TWL GL
9191,10138547,0,Private Ltd. Co.,SAL(RETIRAL AGE 58),1,0.100580693,0,22500.0,22500.0,0.0,3,3,38,26,1,240.0,0.0,3.Private Ltd Co,SALARIED,ALTERNATE CHANNELS,2,,Resale Ready,SAL,0.434222222,0.434222222,1,1,16,16,0,2,TWL,8.<36 TWL GL
9192,10138841,1,Proprietor-Proprietorship Firm (Staff Less than 25),SERVICES,0,0.406953564,1,45817.5,90949.1667,0.0,2,2,45,30,3,240.0,1.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,3,,Resale Ready,NONSAL,0.589359961,0.296902116,12,2,72,36,2,4,GL,12.>36 PL TWL GL
9193,10138907,1,Private Ltd. Co.,SALARIED,0,0.60900931,1,15977.0,26224.0,0.0,3,1,59,27,3,240.0,20082.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,64.54774253,Self Construction,SAL,1.059460474,0.645477425,6,2,65,2,2,6,GL,5.<6 Others
9194,10138935,0,Proprietor-Proprietorship Firm (Staff More than 25),PROPRIETOR,1,0.82708,0,23758.1667,23758.1667,0.0,2,2,29,22,1,240.0,12517.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,32.53197142,Builder Ready,NONSAL,0.325319714,0.325319714,3,2,41,11,0,4,Others,10.<36 Others
9195,10139881,0,Government,SALARIED,2,0.844814417,0,14027.0,26436.0,12409.0,1,1,38,36,1,240.0,7063.0,2.Govt,SALARIED,DSA,2,74.97352096,Resale Ready,SAL,1.113566693,0.590860947,12,4,15,3,0,4,GL,5.<6 Others
9196,10139891,0,Private Ltd. Co.,SALARIED,2,0.836833469,0,39949.0,39949.0,0.0,3,3,29,25,1,180.0,12227.0,3.Private Ltd Co,SALARIED,CROSS SALES,2,,Builder UNC,SAL,0.549926156,0.549926156,2,2,47,41,0,7,CC,11.>36 CC
9197,10139933,0,Government,SALARIED,1,0.395648889,1,39467.0,39467.0,0.0,2,2,57,53,1,72.0,4514.0,2.Govt,SALARIED,CROSS SALES,1,32.87556693,Builder Ready,SAL,0.287075278,0.287075278,1,1,4,4,0,1,CL,4.<6 BL CL Oth
9198,10139973,0,Private Ltd. Co.,SALARIED,0,0.865882275,0,26259.0,41613.0,15354.0,4,3,37,33,1,240.0,19779.0,3.Private Ltd Co,SALARIED,CROSS SALES,1,29.3538077,Builder Ready,SAL,0.465173845,0.293538077,7,4,71,22,0,13,CC,9.<36 CC
9199,10140345,0,Government,SAL(RETIRAL AGE 58),1,0.756041867,0,20328.0,32816.0,12488.0,3,1,51,25,1,240.0,12135.0,2.Govt,SALARIED,CROSS SALES,2,54.88785958,Resale Ready,SAL,0.886068477,0.548878596,3,1,58,17,0,4,CC,9.<36 CC
9200,10140399,0,Proprietor-Proprietorship Firm (Staff More than 25),MANUFACTURING,0,0.649273541,1,25922.3333,25922.3333,0.0,2,2,36,35,1,300.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,59.17677171,Builder Ready,NONSAL,0.591767717,0.591767717,1,1,19,19,0,2,TWL,8.<36 TWL GL
9201,10140549,0,Proprietor-Proprietorship Firm (Staff More than 25),OTHERS,3,0.423728814,0,22233.3333,22233.3333,0.0,3,3,43,31,1,264.0,0.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,60.80509754,Resale Ready,NONSAL,0.608050975,0.608050975,13,5,60,5,0,11,CC,2.<6 CC
9202,10140613,1,Proprietor-Proprietorship Firm (Staff Less than 25),PROPRIETOR,3,0.532141024,1,15000.0,15000.0,0.0,3,2,44,38,1,240.0,0.0,3.Private Ltd Co,SELF_EMP,DSA,3,65.42666667,Self Construction,NONSAL,0.654266667,0.654266667,6,1,22,6,0,-11111,GL,8.<36 TWL GL
9203,10140663,0,Proprietor-Proprietorship Firm (Staff Less than 25),SELF-EMPLOYED,5,0.662779096,1,22682.3333,22682.3333,0.0,3,3,58,29,1,240.0,12824.0,3.Private Ltd Co,SELF_EMP,CROSS SALES,2,49.56721097,Builder Ready,NONSAL,0.49567211,0.49567211,2,1,57,57,0,1,CC,11.>36 CC
9204,10142361,0,Public Ltd. Co.,SALARIED,2,0.223099748,0,22000.0,22000.0,0.0,3,2,38,35,1,240.0,0.0,4.Public Ltd. Co.,SALARIED,DSA,3,48.15909091,Self Construction,SAL,0.481590909,0.481590909,1,-999,91,91,0,2,HL,13.>36 Others
